locationabbr,income,sex,ageyears,race_ethnicity,education,questionid,behavior_pct
NV,,,65+,,,Q047,31.09223945369838
NV,,,,American Indian/Alaska Native,,Q018,46.70000000000001
NV,,,,American Indian/Alaska Native,,Q019,16.1
NV,,,,American Indian/Alaska Native,,Q043,61.7
NV,,,,American Indian/Alaska Native,,Q044,26.7
NV,,,,American Indian/Alaska Native,,Q045,36.3
NV,,,,American Indian/Alaska Native,,Q046,34.523809523809526
NV,,,,American Indian/Alaska Native,,Q047,23.927390180878557
NV,,,,Asian,,Q018,48.88936170212766
NV,,,,Asian,,Q019,24.569827586206895
NV,,,,Asian,,Q043,47.695528455284546
NV,,,,Asian,,Q044,21.15539714867617
NV,,,,Asian,,Q045,30.299324324324328
NV,,,,Asian,,Q046,34.15065913370998
NV,,,,Asian,,Q047,26.281736281736283
NV,,,,Hispanic,,Q018,35.86709129511677
NV,,,,Hispanic,,Q019,34.381791907514454
NV,,,,Hispanic,,Q043,46.754789272030656
NV,,,,Hispanic,,Q044,20.49515879163439
NV,,,,Hispanic,,Q045,28.43564509879892
NV,,,,Hispanic,,Q046,31.76416697451053
NV,,,,Hispanic,,Q047,29.074424980959634
NV,,,,Non-Hispanic Black,,Q018,41.939810426540284
NV,,,,Non-Hispanic Black,,Q019,24.728784119106702
NV,,,,Non-Hispanic Black,,Q043,47.72195402298851
NV,,,,Non-Hispanic Black,,Q044,25.45248554913295
NV,,,,Non-Hispanic Black,,Q045,29.118424101969868
NV,,,,Non-Hispanic Black,,Q046,37.610043196544275
NV,,,,Non-Hispanic Black,,Q047,27.348773448773446
NV,,,,Non-Hispanic White,,Q018,41.5162319835278
NV,,,,Non-Hispanic White,,Q019,18.41114976517655
NV,,,,Non-Hispanic White,,Q043,56.352227839568584
NV,,,,Non-Hispanic White,,Q044,23.633451448040883
NV,,,,Non-Hispanic White,,Q045,36.78216525770384
NV,,,,Non-Hispanic White,,Q046,33.496574001566174
NV,,,,Non-Hispanic White,,Q047,21.819629458082446
NV,,,,Other,,Q018,36.65179282868525
NV,,,,Other,,Q019,18.7136
NV,,,,Other,,Q043,48.57056396148556
NV,,,,Other,,Q044,19.044413407821228
NV,,,,Other,,Q045,33.70699300699301
NV,,,,Other,,Q046,31.228249336870025
NV,,,,Other,,Q047,23.600987797791984
NV,,,,,<High school,Q018,38.199999999999996
NV,,,,,<High school,Q019,40.656603773584905
NV,,,,,<High school,Q043,40.331542699724515
NV,,,,,<High school,Q044,14.212219101123596
NV,,,,,<High school,Q045,25.98786610878661
NV,,,,,<High school,Q046,22.448675496688743
NV,,,,,<High school,Q047,36.217436619718306
NV,,,,,College,Q018,35.855277401894455
NV,,,,,College,Q019,15.360533515731873
NV,,,,,College,Q043,60.829001746216534
NV,,,,,College,Q044,30.934506525883563
NV,,,,,College,Q045,39.483914643119945
NV,,,,,College,Q046,42.0836803129803
NV,,,,,College,Q047,14.513322528363048
NV,,,,,High school,Q018,44.07935089369708
NV,,,,,High school,Q019,27.012109562710233
NV,,,,,High school,Q043,50.12765115841025
NV,,,,,High school,Q044,20.759797941288603
NV,,,,,High school,Q045,31.311970217640322
NV,,,,,High school,Q046,31.193088474760266
NV,,,,,High school,Q047,28.854573770491804
NV,,,,,Some college/tech,Q018,41.63225577264653
NV,,,,,Some college/tech,Q019,19.256056236481616
NV,,,,,Some college/tech,Q043,54.82859717632923
NV,,,,,Some college/tech,Q044,23.6667223318658
NV,,,,,Some college/tech,Q045,35.2592817093499
NV,,,,,Some college/tech,Q046,35.163508211015845
NV,,,,,Some college/tech,Q047,21.550708522611703
NV,,,,,,Q018,40.69183771340879
NV,,,,,,Q019,23.750419594067136
NV,,,,,,Q043,52.6212638164755
NV,,,,,,Q044,23.015905445335587
NV,,,,,,Q045,33.811883531251326
NV,,,,,,Q046,33.41974129353234
NV,,,,,,Q047,24.560526363129394
NY,15000 - 24999,,,,,Q018,37.63257454312279
NY,15000 - 24999,,,,,Q019,30.23109187749667
NY,15000 - 24999,,,,,Q043,42.19451831409934
NY,15000 - 24999,,,,,Q044,18.3807781201849
NY,15000 - 24999,,,,,Q045,26.391093530687762
NY,15000 - 24999,,,,,Q046,30.08640230022763
NY,15000 - 24999,,,,,Q047,36.85494626416755
NY,25000 - 34999,,,,,Q018,36.961676427525624
NY,25000 - 34999,,,,,Q019,23.795394862036154
NY,25000 - 34999,,,,,Q043,46.856602331358694
NY,25000 - 34999,,,,,Q044,19.891498925151456
NY,25000 - 34999,,,,,Q045,30.420414548298787
NY,25000 - 34999,,,,,Q046,30.201269956458635
NY,25000 - 34999,,,,,Q047,31.67555792791419
NY,35000 - 49999,,,,,Q018,36.68152994464016
NY,35000 - 49999,,,,,Q019,21.13060374739764
NY,35000 - 49999,,,,,Q043,49.57786499215071
NY,35000 - 49999,,,,,Q044,21.966804979253112
NY,35000 - 49999,,,,,Q045,32.469755160825734
NY,35000 - 49999,,,,,Q046,33.019495722647456
NY,35000 - 49999,,,,,Q047,28.592312692291028
NY,50000 - 74999,,,,,Q018,36.72567135105051
NY,50000 - 74999,,,,,Q019,19.22991809167984
NY,50000 - 74999,,,,,Q043,54.59197342192691
NY,50000 - 74999,,,,,Q044,24.354552812626466
NY,50000 - 74999,,,,,Q045,34.72483085250338
NY,50000 - 74999,,,,,Q046,35.802786614073035
NY,50000 - 74999,,,,,Q047,23.21096884803385
NY,75000 or greater,,,,,Q018,32.277236073778845
NY,75000 or greater,,,,,Q019,14.764796886864085
NY,75000 or greater,,,,,Q043,58.730589543937704
NY,75000 or greater,,,,,Q044,27.6324329382408
NY,75000 or greater,,,,,Q045,35.78782478659106
NY,75000 or greater,,,,,Q046,38.702131226053645
NY,75000 or greater,,,,,Q047,15.767139294477293
NY,Less than 15000,,,,,Q018,40.750794093062126
NY,Less than 15000,,,,,Q019,32.96308411214954
NY,Less than 15000,,,,,Q043,39.57828658652929
NY,Less than 15000,,,,,Q044,14.969753328112764
NY,Less than 15000,,,,,Q045,24.365276430649853
NY,Less than 15000,,,,,Q046,25.093971501644134
NY,Less than 15000,,,,,Q047,40.018861083041074
NY,,Female,,,,Q018,33.097242573597974
NY,,Female,,,,Q019,18.287766437547734
NY,,Female,,,,Q043,49.21789100913135
NY,,Female,,,,Q044,20.52514125138262
NY,,Female,,,,Q045,30.02448204729588
NY,,Female,,,,Q046,29.783188117168702
NY,,Female,,,,Q047,28.18692886394911
NY,,Male,,,,Q018,38.164373988233905
NY,,Male,,,,Q019,24.51740429887411
NY,,Male,,,,Q043,53.793426693340955
NY,,Male,,,,Q044,26.44719886425685
NY,,Male,,,,Q045,35.386249089584844
NY,,Male,,,,Q046,39.593463653023825
NY,,Male,,,,Q047,23.38729260784392
NY,,,18-24,,,Q018,41.960492642354446
NY,,,18-24,,,Q019,28.106086956521743
NY,,,18-24,,,Q043,54.744082840236686
NY,,,18-24,,,Q044,29.72899349023535
NY,,,18-24,,,Q045,33.897439759036146
NY,,,18-24,,,Q046,45.898173190984586
NY,,,18-24,,,Q047,18.382629665355793
NY,,,25-34,,,Q018,39.980983270740865
NY,,,25-34,,,Q019,22.77185777777778
NY,,,25-34,,,Q043,49.839039077514414
NY,,,25-34,,,Q044,24.846923879040666
NY,,,25-34,,,Q045,27.68928431244276
NY,,,25-34,,,Q046,38.64054451802796
NY,,,25-34,,,Q047,23.201162288451723
NY,,,35-44,,,Q018,33.87625766871166
NY,,,35-44,,,Q019,19.403257587795963
NY,,,35-44,,,Q043,49.2110958218664
NY,,,35-44,,,Q044,23.162816435567997
NY,,,35-44,,,Q045,28.75875590752331
NY,,,35-44,,,Q046,33.80392664001881
NY,,,35-44,,,Q047,25.344058106504622
NY,,,45-54,,,Q018,36.87182102700823
NY,,,45-54,,,Q019,20.074568965517244
NY,,,45-54,,,Q043,49.96896484942385
NY,,,45-54,,,Q044,21.0155063913471
NY,,,45-54,,,Q045,30.900512214342
NY,,,45-54,,,Q046,31.34834460983311
NY,,,45-54,,,Q047,26.089253763910104
NY,,,55-64,,,Q018,34.85187061228117
NY,,,55-64,,,Q019,20.51882579933848
NY,,,55-64,,,Q043,52.31649187414939
NY,,,55-64,,,Q044,21.424118798955615
NY,,,55-64,,,Q045,33.72783454590043
NY,,,55-64,,,Q046,31.102904439428144
NY,,,55-64,,,Q047,27.365318838369536
NY,,,65+,,,Q018,28.96022829678582
NY,,,65+,,,Q019,19.26121326418356
NY,,,65+,,,Q043,53.0420677270395
NY,,,65+,,,Q044,21.811838498840395
NY,,,65+,,,Q045,39.16819778721619
NY,,,65+,,,Q046,29.94104162576085
NY,,,65+,,,Q047,31.565618350145087
NY,,,,American Indian/Alaska Native,,Q018,36.16733668341708
NY,,,,American Indian/Alaska Native,,Q019,21.885751978891822
NY,,,,American Indian/Alaska Native,,Q043,52.331034482758625
NY,,,,American Indian/Alaska Native,,Q044,23.031921824104238
NY,,,,American Indian/Alaska Native,,Q045,35.70668789808917
NY,,,,American Indian/Alaska Native,,Q046,40.607267441860465
NY,,,,American Indian/Alaska Native,,Q047,33.06903520208605
NY,,,,Asian,,Q018,31.770737463126846
NY,,,,Asian,,Q019,14.829804161566708
NY,,,,Asian,,Q043,47.42177387135438
NY,,,,Asian,,Q044,21.609039087947885
NY,,,,Asian,,Q045,26.552999178307314
NY,,,,Asian,,Q046,35.36306818181818
NY,,,,Asian,,Q047,26.58530617643169
NY,,,,Hawaiian/Pacific Islander,,Q047,19.834799999999998
NY,,,,Hispanic,,Q018,38.14083806818182
NY,,,,Hispanic,,Q019,35.24594192107223
NY,,,,Hispanic,,Q043,42.69316603727616
NY,,,,Hispanic,,Q044,19.725395441524476
NY,,,,Hispanic,,Q045,26.435105315947848
NY,,,,Hispanic,,Q046,31.477437771180632
NY,,,,Hispanic,,Q047,35.70026482828198
NY,,,,Non-Hispanic Black,,Q018,37.39730910763569
NY,,,,Non-Hispanic Black,,Q019,28.60785679961557
NY,,,,Non-Hispanic Black,,Q043,46.40623169541165
NY,,,,Non-Hispanic Black,,Q044,24.221232876712328
NY,,,,Non-Hispanic Black,,Q045,28.83405423390451
NY,,,,Non-Hispanic Black,,Q046,36.449916805324456
NY,,,,Non-Hispanic Black,,Q047,30.00061581676751
NY,,,,Non-Hispanic White,,Q018,34.874589241503486
NY,,,,Non-Hispanic White,,Q019,16.570357309547266
NY,,,,Non-Hispanic White,,Q043,55.9936372948379
NY,,,,Non-Hispanic White,,Q044,24.606826393772582
NY,,,,Non-Hispanic White,,Q045,36.18391060910876
NY,,,,Non-Hispanic White,,Q046,34.90354464428184
NY,,,,Non-Hispanic White,,Q047,21.74028006589786
NY,,,,Other,,Q018,38.441585852823735
NY,,,,Other,,Q019,21.544564564564563
NY,,,,Other,,Q043,52.17479806138933
NY,,,,Other,,Q044,26.66688907422852
NY,,,,Other,,Q045,34.34317991631799
NY,,,,Other,,Q046,37.67766917293233
NY,,,,Other,,Q047,24.74808625336927
NY,,,,,<High school,Q018,38.12829417773238
NY,,,,,<High school,Q019,35.85377358490566
NY,,,,,<High school,Q043,35.434950690335306
NY,,,,,<High school,Q044,12.885827733659132
NY,,,,,<High school,Q045,22.743723468768952
NY,,,,,<High school,Q046,24.238041674349994
NY,,,,,<High school,Q047,43.99284408909195
NY,,,,,College,Q018,30.71624479889043
NY,,,,,College,Q019,13.920978582310244
NY,,,,,College,Q043,60.36740472260102
NY,,,,,College,Q044,29.404561990686847
NY,,,,,College,Q045,36.608738112655445
NY,,,,,College,Q046,40.87994689723253
NY,,,,,College,Q047,15.256803030137164
NY,,,,,High school,Q018,39.74902542372881
NY,,,,,High school,Q019,25.182514632881382
NY,,,,,High school,Q043,46.36704164337618
NY,,,,,High school,Q044,19.784886812791953
NY,,,,,High school,Q045,30.780475103438437
NY,,,,,High school,Q046,30.86729300843237
NY,,,,,High school,Q047,31.956290912930246
NY,,,,,Some college/tech,Q018,36.927902971149706
NY,,,,,Some college/tech,Q019,20.739191799138315
NY,,,,,Some college/tech,Q043,53.075813315030885
NY,,,,,Some college/tech,Q044,24.296389841180996
NY,,,,,Some college/tech,Q045,34.01120919153706
NY,,,,,Some college/tech,Q046,35.22523778501629
NY,,,,,Some college/tech,Q047,23.671969017230964
NY,,,,,,Q018,35.33104017457475
NY,,,,,,Q019,21.091997956800935
NY,,,,,,Q043,51.774566969644994
NY,,,,,,Q044,23.833230358299158
NY,,,,,,Q045,33.041273807915715
NY,,,,,,Q046,35.05578608167565
NY,,,,,,Q047,25.585060443490704
OH,15000 - 24999,,,,,Q018,44.90810592278148
OH,15000 - 24999,,,,,Q019,25.480381471389645
OH,15000 - 24999,,,,,Q043,44.14287023833775
OH,15000 - 24999,,,,,Q044,16.627058457065726
OH,15000 - 24999,,,,,Q045,29.29572280485297
OH,15000 - 24999,,,,,Q046,27.243314818488393
OH,15000 - 24999,,,,,Q047,37.36173883337603
OH,25000 - 34999,,,,,Q018,43.95400943396226
OH,25000 - 34999,,,,,Q019,21.362830188679247
OH,25000 - 34999,,,,,Q043,46.922847780756626
OH,25000 - 34999,,,,,Q044,18.64954490291262
OH,25000 - 34999,,,,,Q045,31.52015702853691
OH,25000 - 34999,,,,,Q046,28.926318070200782
OH,25000 - 34999,,,,,Q047,32.681825686991395
OH,35000 - 49999,,,,,Q018,42.018018617021276
OH,35000 - 49999,,,,,Q019,18.46419223826715
OH,35000 - 49999,,,,,Q043,49.41961716654474
OH,35000 - 49999,,,,,Q044,20.453135068153653
OH,35000 - 49999,,,,,Q045,33.10190429083715
OH,35000 - 49999,,,,,Q046,31.451498282600973
OH,35000 - 49999,,,,,Q047,27.270816539782057
OH,50000 - 74999,,,,,Q018,38.895340429805174
OH,50000 - 74999,,,,,Q019,17.25126582278481
OH,50000 - 74999,,,,,Q043,54.579013045944414
OH,50000 - 74999,,,,,Q044,23.541370587558927
OH,50000 - 74999,,,,,Q045,34.299529492770255
OH,50000 - 74999,,,,,Q046,34.37301587301587
OH,50000 - 74999,,,,,Q047,21.584211720913345
OH,75000 or greater,,,,,Q018,36.2126213592233
OH,75000 or greater,,,,,Q019,14.479696564033912
OH,75000 or greater,,,,,Q043,58.754147778785125
OH,75000 or greater,,,,,Q044,26.36216834400732
OH,75000 or greater,,,,,Q045,35.985961435866166
OH,75000 or greater,,,,,Q046,37.6014309950579
OH,75000 or greater,,,,,Q047,15.579598248286368
OH,Less than 15000,,,,,Q018,53.08835098335855
OH,Less than 15000,,,,,Q019,29.946729338033684
OH,Less than 15000,,,,,Q043,38.17968983557548
OH,Less than 15000,,,,,Q044,14.84054105543913
OH,Less than 15000,,,,,Q045,26.62675685832394
OH,Less than 15000,,,,,Q046,27.32941495124594
OH,Less than 15000,,,,,Q047,40.25029650436953
OH,,Female,,,,Q018,38.41538386260214
OH,,Female,,,,Q019,16.840954483866113
OH,,Female,,,,Q043,49.18891641846122
OH,,Female,,,,Q044,18.98849616986964
OH,,Female,,,,Q045,30.495365742844164
OH,,Female,,,,Q046,28.185817545461465
OH,,Female,,,,Q047,28.49947337624342
OH,,Male,,,,Q018,44.286447316882104
OH,,Male,,,,Q019,22.44958666577055
OH,,Male,,,,Q043,53.040383119048506
OH,,Male,,,,Q044,24.648469541616407
OH,,Male,,,,Q045,35.78945966228893
OH,,Male,,,,Q046,37.652891205025696
OH,,Male,,,,Q047,24.023731298236537
OH,,,18-24,,,Q018,46.16806539509536
OH,,,18-24,,,Q019,26.561361079865016
OH,,,18-24,,,Q043,55.47380386834068
OH,,,18-24,,,Q044,31.214599793885263
OH,,,18-24,,,Q045,33.93008910212474
OH,,,18-24,,,Q046,47.284731819677525
OH,,,18-24,,,Q047,16.13125390673834
OH,,,25-34,,,Q018,42.2215369712625
OH,,,25-34,,,Q019,18.20512396694215
OH,,,25-34,,,Q043,51.119992649761116
OH,,,25-34,,,Q044,24.188946877912393
OH,,,25-34,,,Q045,29.80758364312268
OH,,,25-34,,,Q046,38.09092039800995
OH,,,25-34,,,Q047,19.822359227291408
OH,,,35-44,,,Q018,41.356153846153845
OH,,,35-44,,,Q019,16.00514165792235
OH,,,35-44,,,Q043,50.62660022459293
OH,,,35-44,,,Q044,21.85780872530908
OH,,,35-44,,,Q045,30.004045584045585
OH,,,35-44,,,Q046,32.22368278109723
OH,,,35-44,,,Q047,23.31381929852917
OH,,,45-54,,,Q018,44.18593631539045
OH,,,45-54,,,Q019,20.419095477386932
OH,,,45-54,,,Q043,49.7196040183361
OH,,,45-54,,,Q044,18.770666798575384
OH,,,45-54,,,Q045,31.25729772346506
OH,,,45-54,,,Q046,28.92310289841478
OH,,,45-54,,,Q047,26.748477225081
OH,,,55-64,,,Q018,40.828339869281045
OH,,,55-64,,,Q019,18.707472790018578
OH,,,55-64,,,Q043,49.85657796229498
OH,,,55-64,,,Q044,18.39206491712707
OH,,,55-64,,,Q045,33.52517747604935
OH,,,55-64,,,Q046,27.554206153446707
OH,,,55-64,,,Q047,30.195583570108415
OH,,,65+,,,Q018,36.158819747088664
OH,,,65+,,,Q019,19.067944819402214
OH,,,65+,,,Q043,51.00078057950877
OH,,,65+,,,Q044,19.22820577374958
OH,,,65+,,,Q045,38.18559332586228
OH,,,65+,,,Q046,27.994452992464588
OH,,,65+,,,Q047,35.41854972167895
OH,,,,American Indian/Alaska Native,,Q018,35.4630081300813
OH,,,,American Indian/Alaska Native,,Q019,28.44142259414226
OH,,,,American Indian/Alaska Native,,Q043,43.55999999999999
OH,,,,American Indian/Alaska Native,,Q044,22.253919239904988
OH,,,,American Indian/Alaska Native,,Q045,32.972813238770684
OH,,,,American Indian/Alaska Native,,Q046,37.03617977528089
OH,,,,American Indian/Alaska Native,,Q047,35.070862676056336
OH,,,,Asian,,Q018,32.444409937888196
OH,,,,Asian,,Q019,15.442307692307692
OH,,,,Asian,,Q043,47.61698841698842
OH,,,,Asian,,Q044,19.55137254901961
OH,,,,Asian,,Q045,24.12337917485265
OH,,,,Asian,,Q046,32.65769230769231
OH,,,,Asian,,Q047,22.513724183877418
OH,,,,Hispanic,,Q018,41.17345679012346
OH,,,,Hispanic,,Q019,23.62472440944882
OH,,,,Hispanic,,Q043,47.60048780487805
OH,,,,Hispanic,,Q044,21.394460929772503
OH,,,,Hispanic,,Q045,31.686009852216753
OH,,,,Hispanic,,Q046,33.780934579439254
OH,,,,Hispanic,,Q047,28.577506868131866
OH,,,,Non-Hispanic Black,,Q018,43.88859728506787
OH,,,,Non-Hispanic Black,,Q019,26.976370510396976
OH,,,,Non-Hispanic Black,,Q043,44.198978665456195
OH,,,,Non-Hispanic Black,,Q044,21.9169671752196
OH,,,,Non-Hispanic Black,,Q045,28.621597429423915
OH,,,,Non-Hispanic Black,,Q046,35.76171875
OH,,,,Non-Hispanic Black,,Q047,31.02945928577986
OH,,,,Non-Hispanic White,,Q018,41.135015517910254
OH,,,,Non-Hispanic White,,Q019,18.522845213241872
OH,,,,Non-Hispanic White,,Q043,52.163806195224076
OH,,,,Non-Hispanic White,,Q044,21.516858438250754
OH,,,,Non-Hispanic White,,Q045,33.70174252369221
OH,,,,Non-Hispanic White,,Q046,31.989645664571597
OH,,,,Non-Hispanic White,,Q047,25.58294810818485
OH,,,,Other,,Q018,39.16324167872648
OH,,,,Other,,Q019,18.882105263157893
OH,,,,Other,,Q043,57.85325131810193
OH,,,,Other,,Q044,28.92484191508582
OH,,,,Other,,Q045,40.194395017793596
OH,,,,Other,,Q046,40.76278101582015
OH,,,,Other,,Q047,25.84656536878759
OH,,,,,<High school,Q018,50.097377367654204
OH,,,,,<High school,Q019,29.191424196018378
OH,,,,,<High school,Q043,38.32868593636143
OH,,,,,<High school,Q044,12.96694852026859
OH,,,,,<High school,Q045,27.56534021125031
OH,,,,,<High school,Q046,22.82705773243682
OH,,,,,<High school,Q047,43.52504796623177
OH,,,,,College,Q018,31.98357577807849
OH,,,,,College,Q019,12.820890646492435
OH,,,,,College,Q043,59.29968087639914
OH,,,,,College,Q044,28.173733474862495
OH,,,,,College,Q045,35.3991554054054
OH,,,,,College,Q046,39.52066119491953
OH,,,,,College,Q047,13.982144482366326
OH,,,,,High school,Q018,45.813937867338375
OH,,,,,High school,Q019,23.040578325807576
OH,,,,,High school,Q043,47.431425649235145
OH,,,,,High school,Q044,18.950127539400565
OH,,,,,High school,Q045,32.424150841264826
OH,,,,,High school,Q046,29.73520068684267
OH,,,,,High school,Q047,32.24378739440267
OH,,,,,Some college/tech,Q018,41.52833231892879
OH,,,,,Some college/tech,Q019,18.477943166441133
OH,,,,,Some college/tech,Q043,52.794771165715616
OH,,,,,Some college/tech,Q044,22.48256750355282
OH,,,,,Some college/tech,Q045,33.63512796320321
OH,,,,,Some college/tech,Q046,33.8847008019741
OH,,,,,Some college/tech,Q047,23.803526890545562
OH,,,,,,Q018,41.06397726754006
OH,,,,,,Q019,19.545265138154026
OH,,,,,,Q043,51.25569165841043
OH,,,,,,Q044,22.007796507732127
OH,,,,,,Q045,33.29737526293098
OH,,,,,,Q046,33.05496524146416
OH,,,,,,Q047,26.160088656376672
OK,15000 - 24999,,,,,Q018,48.39444182760245
OK,15000 - 24999,,,,,Q019,23.611144730206757
OK,15000 - 24999,,,,,Q043,39.63007772896248
OK,15000 - 24999,,,,,Q044,12.741083020157156
OK,15000 - 24999,,,,,Q045,24.444639210347177
OK,15000 - 24999,,,,,Q046,21.234704538034606
OK,15000 - 24999,,,,,Q047,38.14503954271396
OK,25000 - 34999,,,,,Q018,48.43953045685279
OK,25000 - 34999,,,,,Q019,21.047846889952154
OK,25000 - 34999,,,,,Q043,42.6016811003566
OK,25000 - 34999,,,,,Q044,15.225405823241433
OK,25000 - 34999,,,,,Q045,26.67588780236747
OK,25000 - 34999,,,,,Q046,24.980609013398293
OK,25000 - 34999,,,,,Q047,34.308974644128114
OK,35000 - 49999,,,,,Q018,48.77392857142857
OK,35000 - 49999,,,,,Q019,18.800321371183717
OK,35000 - 49999,,,,,Q043,44.5864226225063
OK,35000 - 49999,,,,,Q044,16.4179843444227
OK,35000 - 49999,,,,,Q045,26.91707701398464
OK,35000 - 49999,,,,,Q046,25.53026074182887
OK,35000 - 49999,,,,,Q047,29.932809308109068
OK,50000 - 74999,,,,,Q018,48.79055832955061
OK,50000 - 74999,,,,,Q019,16.600285442435776
OK,50000 - 74999,,,,,Q043,48.54843962008141
OK,50000 - 74999,,,,,Q044,19.068991185112633
OK,50000 - 74999,,,,,Q045,30.34661921708185
OK,50000 - 74999,,,,,Q046,29.22462645268401
OK,50000 - 74999,,,,,Q047,25.931765935214212
OK,75000 or greater,,,,,Q018,43.90282809024468
OK,75000 or greater,,,,,Q019,13.199735537190081
OK,75000 or greater,,,,,Q043,51.731765796794285
OK,75000 or greater,,,,,Q044,22.638846717272607
OK,75000 or greater,,,,,Q045,29.958947932003746
OK,75000 or greater,,,,,Q046,33.538582477494614
OK,75000 or greater,,,,,Q047,19.08742064714946
OK,Less than 15000,,,,,Q018,54.69290780141844
OK,Less than 15000,,,,,Q019,27.060827718960535
OK,Less than 15000,,,,,Q043,35.904282765737875
OK,Less than 15000,,,,,Q044,11.66605648535565
OK,Less than 15000,,,,,Q045,23.00634755463059
OK,Less than 15000,,,,,Q046,20.094792958095706
OK,Less than 15000,,,,,Q047,41.889674577930016
OK,,Female,,,,Q018,45.152311086596804
OK,,Female,,,,Q019,17.76512306077219
OK,,Female,,,,Q043,43.51597261588104
OK,,Female,,,,Q044,14.87408731735311
OK,,Female,,,,Q045,25.926675829047703
OK,,Female,,,,Q046,22.445187210072895
OK,,Female,,,,Q047,32.16483972269953
OK,,Male,,,,Q018,50.15084046454767
OK,,Male,,,,Q019,21.536200130804446
OK,,Male,,,,Q043,45.7293553611921
OK,,Male,,,,Q044,19.438872870249014
OK,,Male,,,,Q045,28.554327965823198
OK,,Male,,,,Q046,31.510052781653823
OK,,Male,,,,Q047,28.272553859964095
OK,,,18-24,,,Q018,48.94925558312656
OK,,,18-24,,,Q019,25.58621151271754
OK,,,18-24,,,Q043,48.3563871693866
OK,,,18-24,,,Q044,25.570233352305067
OK,,,18-24,,,Q045,28.330813287514317
OK,,,18-24,,,Q046,40.47589285714285
OK,,,18-24,,,Q047,20.043939393939397
OK,,,25-34,,,Q018,48.36004799040192
OK,,,25-34,,,Q019,19.886135508155583
OK,,,25-34,,,Q043,45.57719616480954
OK,,,25-34,,,Q044,19.790718954248366
OK,,,25-34,,,Q045,25.016806943713835
OK,,,25-34,,,Q046,32.33994232155732
OK,,,25-34,,,Q047,23.376478997140975
OK,,,35-44,,,Q018,49.39208270297529
OK,,,35-44,,,Q019,16.846434231378762
OK,,,35-44,,,Q043,46.11807436062756
OK,,,35-44,,,Q044,18.740833152527664
OK,,,35-44,,,Q045,25.85119386637459
OK,,,35-44,,,Q046,29.215553762356265
OK,,,35-44,,,Q047,26.328268251273343
OK,,,45-54,,,Q018,49.84236499068902
OK,,,45-54,,,Q019,19.172273838630808
OK,,,45-54,,,Q043,41.476687435098654
OK,,,45-54,,,Q044,14.9406015037594
OK,,,45-54,,,Q045,24.229201053555748
OK,,,45-54,,,Q046,23.17103549332465
OK,,,45-54,,,Q047,32.604835335141416
OK,,,55-64,,,Q018,50.186941813261164
OK,,,55-64,,,Q019,19.34905255631033
OK,,,55-64,,,Q043,41.73158295281583
OK,,,55-64,,,Q044,12.89797798822626
OK,,,55-64,,,Q045,26.304000514535627
OK,,,55-64,,,Q046,20.01358545104179
OK,,,55-64,,,Q047,35.66053357865685
OK,,,65+,,,Q018,40.972880515617256
OK,,,65+,,,Q019,18.646669041681513
OK,,,65+,,,Q043,44.85591621584132
OK,,,65+,,,Q044,12.920176180408738
OK,,,65+,,,Q045,32.19563072586328
OK,,,65+,,,Q046,19.887910565888404
OK,,,65+,,,Q047,39.741940954773874
OK,,,,American Indian/Alaska Native,,Q018,50.19961240310077
OK,,,,American Indian/Alaska Native,,Q019,20.286763185108583
